All Destinations with 1/1 Billing Cycle except for Mexico (Mexico all with 60/60),,,,
,,,,
,,,,
,,,,
,,,,
Prefix,Destination Name,Rate(USD),Status,Effective From
35588750,Albania Amc Fixed,0.162,New Code,8th June 2013
35588770,Albania Amc Fixed,0.162,New Code,8th June 2013
35588790,Albania Amc Fixed,0.162,New Code,8th June 2013
35589140,Albania Amc Fixed,0.162,New Code,8th June 2013
35589164,Albania Amc Fixed,0.162,New Code,8th June 2013
35589192,Albania Amc Fixed,0.162,New Code,8th June 2013
35589224,Albania Amc Fixed,0.162,New Code,8th June 2013
35589280,Albania Amc Fixed,0.162,New Code,8th June 2013
35589324,Albania Amc Fixed,0.162,New Code,8th June 2013
35589422,Albania Amc Fixed,0.162,New Code,8th June 2013
35589524,Albania Amc Fixed,0.162,New Code,8th June 2013
35589590,Albania Amc Fixed,0.162,New Code,8th June 2013
35568,Albania Amc Mobile,0.2753,No Change,1st June 2013
35567,Albania Eagle Mobile,0.264,Decrease,1st June 2013
3554249,Albania Olo,1.045,Decrease,1st June 2013
3554250,Albania Olo,1.045,Decrease,1st June 2013
3554251,Albania Olo,1.045,Decrease,1st June 2013
3554252,Albania Olo,1.045,Decrease,1st June 2013
355,Albania Other,0.1041,Increase,8th June 2013
35566,Albania Plus Mobile,0.2842,Increase,8th June 2013
355422,Albania Tirana,0.1041,Increase,8th June 2013
355423,Albania Tirana,0.1041,Increase,8th June 2013
355424,Albania Tirana,0.1041,Increase,8th June 2013
35569,Albania Vodafone Mobile,0.2753,No Change,1st June 2013
2136,Algeria Mpta Mobile,0.2011,Increase,8th June 2013
21399,Algeria Mpta Mobile,0.2011,Increase,8th June 2013
213980,Algeria Mpta Mobile,0.2011,New Code,8th June 2013
213981,Algeria Mpta Mobile,0.2011,New Code,8th June 2013
213984,Algeria Mpta Mobile,0.2011,New Code,8th June 2013
213985,Algeria Mpta Mobile,0.2011,New Code,8th June 2013
213986,Algeria Mpta Mobile,0.2011,New Code,8th June 2013
213987,Algeria Mpta Mobile,0.2011,New Code,8th June 2013
213988,Algeria Mpta Mobile,0.2011,New Code,8th June 2013
213989,Algeria Mpta Mobile,0.2011,New Code,8th June 2013
2137,Algeria Orascom Mobile,0.2501,Decrease,1st June 2013
21396,Algeria Orascom Mobile,0.2501,Decrease,1st June 2013
213,Algeria Other,0.0532,Increase,8th June 2013
2135,Algeria Wataniya Mobile,0.3593,Increase,8th June 2013
16842,American Samoa Mobile,0.0424,Increase,8th June 2013
168473,American Samoa Mobile,0.0424,Increase,8th June 2013
1684,American Samoa Other,0.0624,No Change,1st June 2013
3763,Andorra Mobile,0.161,Decrease,1st June 2013
3764,Andorra Mobile,0.161,Decrease,1st June 2013
3766,Andorra Mobile,0.161,Decrease,1st June 2013
376,Andorra Other,0.0225,Decrease,1st June 2013
24499,Angola Movicel Mobile,0.0916,No Change,1st June 2013
24491,Angola Movicel Mobile,0.0916,No Change,1st June 2013
244,Angola Other,0.0778,No Change,1st June 2013
24492,Angola Unitel Mobile,0.0899,No Change,1st June 2013
24493,Angola Unitel Mobile,0.0899,No Change,1st June 2013
24494,Angola Unitel Mobile,0.0899,No Change,1st June 2013
1264536,Anguilla Digicel Mobile,0.1839,No Change,1st June 2013
1264537,Anguilla Digicel Mobile,0.1839,No Change,1st June 2013
1264538,Anguilla Digicel Mobile,0.1839,No Change,1st June 2013
1264539,Anguilla Digicel Mobile,0.1839,No Change,1st June 2013
1264543,Anguilla Digicel Mobile,0.1839,No Change,1st June 2013
1264581,Anguilla Digicel Mobile,0.1839,No Change,1st June 2013
1264582,Anguilla Digicel Mobile,0.1839,No Change,1st June 2013
1264583,Anguilla Digicel Mobile,0.1839,No Change,1st June 2013
1264584,Anguilla Digicel Mobile,0.1839,No Change,1st June 2013
1264235,Anguilla Mobile,0.181,No Change,1st June 2013
1264469,Anguilla Mobile,0.181,No Change,1st June 2013
1264476,Anguilla Mobile,0.181,No Change,1st June 2013
1264729,Anguilla Mobile,0.181,No Change,1st June 2013
1264772,Anguilla Mobile,0.181,No Change,1st June 2013
1264,Anguilla Other,0.0778,No Change,1st June 2013
6721,Antarctica All Country,0.9468,Increase,8th June 2013
1268716,Antigua & Barbuda Mobile,0.1978,No Change,1st June 2013
1268717,Antigua & Barbuda Mobile,0.1978,No Change,1st June 2013
1268718,Antigua & Barbuda Mobile,0.1978,No Change,1st June 2013
1268719,Antigua & Barbuda Mobile,0.1978,No Change,1st June 2013
126872,Antigua & Barbuda Mobile,0.1978,No Change,1st June 2013
126877,Antigua & Barbuda Mobile,0.1978,No Change,1st June 2013
1268464,Antigua & Barbuda Mobile,0.1978,No Change,1st June 2013
1268732,Antigua & Barbuda Mobile,0.1978,No Change,1st June 2013
1268734,Antigua & Barbuda Mobile,0.1978,No Change,1st June 2013
1268736,Antigua & Barbuda Mobile,0.1978,No Change,1st June 2013
1268764,Antigua & Barbuda Mobile,0.1978,No Change,1st June 2013
1268780,Antigua & Barbuda Mobile,0.1978,No Change,1st June 2013
1268781,Antigua & Barbuda Mobile,0.1978,No Change,1st June 2013
1268782,Antigua & Barbuda Mobile,0.1978,No Change,1st June 2013
1268783,Antigua & Barbuda Mobile,0.1978,No Change,1st June 2013
1268784,Antigua & Barbuda Mobile,0.1978,No Change,1st June 2013
1268785,Antigua & Barbuda Mobile,0.1978,No Change,1st June 2013
1268786,Antigua & Barbuda Mobile,0.1978,No Change,1st June 2013
1268788,Antigua & Barbuda Mobile,0.1978,No Change,1st June 2013
1268789,Antigua & Barbuda Mobile,0.1978,No Change,1st June 2013
1268,Antigua & Barbuda Other,0.1212,No Change,1st June 2013
5411,Argentina Buenos Aires,0.0193,No Change,1st June 2013
54236,Argentina Central,0.0243,No Change,1st June 2013
54237,Argentina Central,0.0243,No Change,1st June 2013
54249,Argentina Central,0.0243,No Change,1st June 2013
54264,Argentina Central,0.0243,No Change,1st June 2013
54332,Argentina Central,0.0243,No Change,1st June 2013
54336,Argentina Central,0.0243,No Change,1st June 2013
54343,Argentina Central,0.0243,No Change,1st June 2013
543462,Argentina Central,0.0243,No Change,1st June 2013
543464,Argentina Central,0.0243,No Change,1st June 2013
543476,Argentina Central,0.0243,No Change,1st June 2013
543541,Argentina Central,0.0243,No Change,1st June 2013
543543,Argentina Central,0.0243,No Change,1st June 2013
543571,Argentina Central,0.0243,No Change,1st June 2013
54362,Argentina Central,0.0243,No Change,1st June 2013
543784,Argentina Central,0.0243,No Change,1st June 2013
54379,Argentina Central,0.0243,No Change,1st June 2013
54221,Argentina Central,0.0243,No Change,1st June 2013
54223,Argentina Central,0.0243,No Change,1st June 2013
54230,Argentina Central,0.0243,No Change,1st June 2013
54261,Argentina Central,0.0243,No Change,1st June 2013
54291,Argentina Central,0.0243,No Change,1st June 2013
54299,Argentina Central,0.0243,No Change,1st June 2013
54341,Argentina Central,0.0243,No Change,1st June 2013
54342,Argentina Central,0.0243,No Change,1st June 2013
54348,Argentina Central,0.0243,No Change,1st June 2013
54351,Argentina Central,0.0243,No Change,1st June 2013
54353,Argentina Central,0.0243,No Change,1st June 2013
54358,Argentina Central,0.0243,No Change,1st June 2013
549,Argentina Mobile,0.0769,Decrease,1st June 2013
54,Argentina Other,0.0275,No Change,1st June 2013
37491,Armenia Armentel Mobile,0.1583,Increase,8th June 2013
37496,Armenia Armentel Mobile,0.1583,Increase,8th June 2013
37499,Armenia Armentel Mobile,0.1583,Increase,8th June 2013
37447,Armenia Karabakh,0.1514,Decrease,1st June 2013
37497,Armenia Karabakh Mobile,0.1514,Decrease,1st June 2013
37460,Armenia Non Geographical,0.1324,Increase,8th June 2013
37455,Armenia Orange Mobile,0.1434,Decrease,1st June 2013
37495,Armenia Orange Mobile,0.1434,Decrease,1st June 2013
374,Armenia Other,0.092,Increase,8th June 2013
37477,Armenia Viva Cell Mobile,0.1501,Increase,8th June 2013
37493,Armenia Viva Cell Mobile,0.1501,Increase,8th June 2013
37494,Armenia Viva Cell Mobile,0.1501,Increase,8th June 2013
37498,Armenia Viva Cell Mobile,0.1501,Increase,8th June 2013
37410,Armenia Yerevan,0.0856,Increase,8th June 2013
29763,Aruba Digicel Mobile,0.1784,Increase,8th June 2013
29764,Aruba Digicel Mobile,0.1784,Increase,8th June 2013
29773,Aruba Digicel Mobile,0.1784,Increase,8th June 2013
29774,Aruba Digicel Mobile,0.1784,Increase,8th June 2013
29756,Aruba Mobile,0.1777,No Change,1st June 2013
29759,Aruba Mobile,0.1777,No Change,1st June 2013
297600,Aruba Mobile,0.1777,No Change,1st June 2013
297622,Aruba Mobile,0.1777,No Change,1st June 2013
29766,Aruba Mobile,0.1777,No Change,1st June 2013
29769,Aruba Mobile,0.1777,No Change,1st June 2013
29799,Aruba Mobile,0.1777,No Change,1st June 2013
297,Aruba Other,0.0761,No Change,1st June 2013
247,Ascension Island All Country,1.3364,No Change,1st June 2013
6138,Australia Metro Cities,0.0137,No Change,1st June 2013
61261,Australia Metro Cities,0.0137,No Change,1st June 2013
61262,Australia Metro Cities,0.0137,No Change,1st June 2013
6127,Australia Metro Cities,0.0137,No Change,1st June 2013
6128,Australia Metro Cities,0.0137,No Change,1st June 2013
6129,Australia Metro Cities,0.0137,No Change,1st June 2013
6139,Australia Metro Cities,0.0137,No Change,1st June 2013
6173,Australia Metro Cities,0.0137,No Change,1st June 2013
61860,Australia Metro Cities,0.0137,No Change,1st June 2013
61861,Australia Metro Cities,0.0137,No Change,1st June 2013
61862,Australia Metro Cities,0.0137,No Change,1st June 2013
61863,Australia Metro Cities,0.0137,No Change,1st June 2013
61864,Australia Metro Cities,0.0137,No Change,1st June 2013
61865,Australia Metro Cities,0.0137,No Change,1st June 2013
61870,Australia Metro Cities,0.0137,No Change,1st June 2013
61871,Australia Metro Cities,0.0137,No Change,1st June 2013
61872,Australia Metro Cities,0.0137,No Change,1st June 2013
61873,Australia Metro Cities,0.0137,No Change,1st June 2013
61874,Australia Metro Cities,0.0137,No Change,1st June 2013
61881,Australia Metro Cities,0.0137,No Change,1st June 2013
61882,Australia Metro Cities,0.0137,No Change,1st June 2013
61883,Australia Metro Cities,0.0137,No Change,1st June 2013
61884,Australia Metro Cities,0.0137,No Change,1st June 2013
61892,Australia Metro Cities,0.0137,No Change,1st June 2013
61893,Australia Metro Cities,0.0137,No Change,1st June 2013
61894,Australia Metro Cities,0.0137,No Change,1st June 2013
6114,Australia Mobile,0.0658,Increase,8th June 2013
6116,Australia Mobile,0.0658,Increase,8th June 2013
614,Australia Mobile,0.0658,Increase,8th June 2013
61401,Australia Optus Mobile,0.0658,Increase,8th June 2013
61402,Australia Optus Mobile,0.0658,Increase,8th June 2013
61403,Australia Optus Mobile,0.0658,Increase,8th June 2013
61411,Australia Optus Mobile,0.0658,Increase,8th June 2013
61412,Australia Optus Mobile,0.0658,Increase,8th June 2013
61413,Australia Optus Mobile,0.0658,Increase,8th June 2013
61421,Australia Optus Mobile,0.0658,Increase,8th June 2013
61422,Australia Optus Mobile,0.0658,Increase,8th June 2013
61423,Australia Optus Mobile,0.0658,Increase,8th June 2013
61431,Australia Optus Mobile,0.0658,Increase,8th June 2013
61432,Australia Optus Mobile,0.0658,Increase,8th June 2013
61434,Australia Optus Mobile,0.0658,Increase,8th June 2013
61435,Australia Optus Mobile,0.0658,Increase,8th June 2013
61466,Australia Optus Mobile,0.0658,Increase,8th June 2013
614683,Australia Optus Mobile,0.0658,Increase,8th June 2013
614684,Australia Optus Mobile,0.0658,Increase,8th June 2013
614685,Australia Optus Mobile,0.0658,Increase,8th June 2013
614686,Australia Optus Mobile,0.0658,Increase,8th June 2013
614687,Australia Optus Mobile,0.0658,Increase,8th June 2013
614688,Australia Optus Mobile,0.0658,Increase,8th June 2013
614689,Australia Optus Mobile,0.0658,Increase,8th June 2013
61478,Australia Optus Mobile,0.0658,Increase,8th June 2013
614790,Australia Optus Mobile,0.0658,Increase,8th June 2013
614791,Australia Optus Mobile,0.0658,Increase,8th June 2013
61481,Australia Optus Mobile,0.0658,Increase,8th June 2013
61482,Australia Optus Mobile,0.0658,Increase,8th June 2013
61,Australia Other,0.02,No Change,1st June 2013
6113,Australia Special Services,0.0359,No Change,1st June 2013
61400,Australia Telstra Mobile,0.0668,Increase,8th June 2013
61407,Australia Telstra Mobile,0.0668,Increase,8th June 2013
61408,Australia Telstra Mobile,0.0668,Increase,8th June 2013
61409,Australia Telstra Mobile,0.0668,Increase,8th June 2013
61417,Australia Telstra Mobile,0.0668,Increase,8th June 2013
61418,Australia Telstra Mobile,0.0668,Increase,8th June 2013
61419,Australia Telstra Mobile,0.0668,Increase,8th June 2013
61427,Australia Telstra Mobile,0.0668,Increase,8th June 2013
61428,Australia Telstra Mobile,0.0668,Increase,8th June 2013
61429,Australia Telstra Mobile,0.0668,Increase,8th June 2013
61437,Australia Telstra Mobile,0.0668,Increase,8th June 2013
61438,Australia Telstra Mobile,0.0668,Increase,8th June 2013
61439,Australia Telstra Mobile,0.0668,Increase,8th June 2013
614444,Australia Telstra Mobile,0.0668,Increase,8th June 2013
61447,Australia Telstra Mobile,0.0668,Increase,8th June 2013
61448,Australia Telstra Mobile,0.0668,Increase,8th June 2013
61455,Australia Telstra Mobile,0.0668,Increase,8th June 2013
61456,Australia Telstra Mobile,0.0668,Increase,8th June 2013
61457,Australia Telstra Mobile,0.0668,Increase,8th June 2013
61458,Australia Telstra Mobile,0.0668,Increase,8th June 2013
61459,Australia Telstra Mobile,0.0668,Increase,8th June 2013
61467,Australia Telstra Mobile,0.0668,Increase,8th June 2013
61477,Australia Telstra Mobile,0.0668,Increase,8th June 2013
61487,Australia Telstra Mobile,0.0668,Increase,8th June 2013
614880,Australia Telstra Mobile,0.0668,Increase,8th June 2013
614881,Australia Telstra Mobile,0.0668,Increase,8th June 2013
614882,Australia Telstra Mobile,0.0668,Increase,8th June 2013
614883,Australia Telstra Mobile,0.0668,Increase,8th June 2013
614884,Australia Telstra Mobile,0.0668,Increase,8th June 2013
614885,Australia Telstra Mobile,0.0668,Increase,8th June 2013
614886,Australia Telstra Mobile,0.0668,Increase,8th June 2013
614887,Australia Telstra Mobile,0.0668,Increase,8th June 2013
614889,Australia Telstra Mobile,0.0668,Increase,8th June 2013
61490,Australia Telstra Mobile,0.0668,Increase,8th June 2013
61497,Australia Telstra Mobile,0.0668,Increase,8th June 2013
61498,Australia Telstra Mobile,0.0668,Increase,8th June 2013
61499,Australia Telstra Mobile,0.0668,Increase,8th June 2013
672,Australia Territories All Country,1.2911,No Change,1st June 2013
61420,Australia Vodafone Mobile,0.0658,Increase,8th June 2013
61404,Australia Vodafone Mobile,0.0658,Increase,8th June 2013
61405,Australia Vodafone Mobile,0.0658,Increase,8th June 2013
61406,Australia Vodafone Mobile,0.0658,Increase,8th June 2013
61410,Australia Vodafone Mobile,0.0658,Increase,8th June 2013
61414,Australia Vodafone Mobile,0.0658,Increase,8th June 2013
61415,Australia Vodafone Mobile,0.0658,Increase,8th June 2013
61416,Australia Vodafone Mobile,0.0658,Increase,8th June 2013
61424,Australia Vodafone Mobile,0.0658,Increase,8th June 2013
61426,Australia Vodafone Mobile,0.0658,Increase,8th June 2013
61449,Australia Vodafone Mobile,0.0658,Increase,8th June 2013
61450,Australia Vodafone Mobile,0.0658,Increase,8th June 2013
61451,Australia Vodafone Mobile,0.0658,Increase,8th June 2013
61452,Australia Vodafone Mobile,0.0658,Increase,8th June 2013
61453,Australia Vodafone Mobile,0.0658,Increase,8th June 2013
43501,Austria Corporate,0.014,No Change,1st June 2013
43502,Austria Corporate,0.014,No Change,1st June 2013
43503,Austria Corporate,0.014,No Change,1st June 2013
43504,Austria Corporate,0.014,No Change,1st June 2013
43505,Austria Corporate,0.014,No Change,1st June 2013
43506,Austria Corporate,0.014,No Change,1st June 2013
43507,Austria Corporate,0.014,No Change,1st June 2013
43508,Austria Corporate,0.014,No Change,1st June 2013
43509,Austria Corporate,0.014,No Change,1st June 2013
43517,Austria Corporate,0.014,No Change,1st June 2013
4357,Austria Corporate,0.014,No Change,1st June 2013
4359,Austria Corporate,0.014,No Change,1st June 2013
4367833,Austria H3g Mobile,0.0311,No Change,1st June 2013
4367890,Austria H3g Mobile,0.0311,No Change,1st June 2013
4367891,Austria H3g Mobile,0.0311,No Change,1st June 2013
43660,Austria H3g Mobile,0.0311,No Change,1st June 2013
43711,Austria Mobile,0.338,No Change,1st June 2013
43730,Austria Mobile,0.338,No Change,1st June 2013
43740,Austria Mobile,0.338,No Change,1st June 2013
43810,Austria Mobile,0.338,No Change,1st June 2013
43820,Austria Mobile,0.338,No Change,1st June 2013
43664,Austria Mobilkom Mobile,0.0311,No Change,1st June 2013
43680,Austria Mobilkom Mobile,0.0311,No Change,1st June 2013
43688,Austria Mobilkom Mobile,0.0311,No Change,1st June 2013
4369988,Austria Mobilkom Mobile,0.0311,No Change,1st June 2013
4369989,Austria Mobilkom Mobile,0.0311,No Change,1st June 2013
43699,Austria Orange Mobile,0.0313,No Change,1st June 2013
43681,Austria Orange Mobile,0.0313,No Change,1st June 2013
43,Austria Other,0.0134,No Change,1st June 2013
43650,Austria T-Mobile Mobile,0.0311,No Change,1st June 2013
43676,Austria T-Mobile Mobile,0.0311,No Change,1st June 2013
43677,Austria T-Mobile Mobile,0.0311,No Change,1st June 2013
431,Austria Vienna,0.0126,No Change,1st June 2013
99455,Azerbaijan Bakcell Mobile,0.2673,Decrease,1st June 2013
99412,Azerbaijan Baku,0.1754,Decrease,1st June 2013
99440,Azerbaijan Catel Mobile,0.2673,Decrease,1st June 2013
99444,Azerbaijan Mobile,0.2713,Decrease,1st June 2013
99460,Azerbaijan Mobile,0.2713,Decrease,1st June 2013
99450,Azerbaijan Mobile,0.2713,Decrease,1st June 2013
99451,Azerbaijan Mobile,0.2713,Decrease,1st June 2013
99470,Azerbaijan Mobile,0.2713,Decrease,1st June 2013
99477,Azerbaijan Mobile,0.2713,Decrease,1st June 2013
994,Azerbaijan Other,0.1754,Decrease,1st June 2013
1242435,Bahamas Mobile,0.1671,Increase,8th June 2013
1242437,Bahamas Mobile,0.1671,Increase,8th June 2013
1242438,Bahamas Mobile,0.1671,Increase,8th June 2013
1242357,Bahamas Mobile,0.1671,Increase,8th June 2013
1242359,Bahamas Mobile,0.1671,Increase,8th June 2013
1242375,Bahamas Mobile,0.1671,Increase,8th June 2013
1242376,Bahamas Mobile,0.1671,Increase,8th June 2013
1242395,Bahamas Mobile,0.1671,Increase,8th June 2013
1242421,Bahamas Mobile,0.1671,Increase,8th June 2013
1242422,Bahamas Mobile,0.1671,Increase,8th June 2013
1242423,Bahamas Mobile,0.1671,Increase,8th June 2013
1242424,Bahamas Mobile,0.1671,Increase,8th June 2013
1242425,Bahamas Mobile,0.1671,Increase,8th June 2013
1242426,Bahamas Mobile,0.1671,Increase,8th June 2013
1242427,Bahamas Mobile,0.1671,Increase,8th June 2013
1242428,Bahamas Mobile,0.1671,Increase,8th June 2013
1242429,Bahamas Mobile,0.1671,Increase,8th June 2013
1242431,Bahamas Mobile,0.1671,Increase,8th June 2013
1242432,Bahamas Mobile,0.1671,Increase,8th June 2013
1242433,Bahamas Mobile,0.1671,Increase,8th June 2013
1242434,Bahamas Mobile,0.1671,Increase,8th June 2013
1242436,Bahamas Mobile,0.1671,Increase,8th June 2013
1242439,Bahamas Mobile,0.1671,Increase,8th June 2013
1242441,Bahamas Mobile,0.1671,Increase,8th June 2013
1242442,Bahamas Mobile,0.1671,Increase,8th June 2013
1242443,Bahamas Mobile,0.1671,Increase,8th June 2013
1242445,Bahamas Mobile,0.1671,Increase,8th June 2013
1242446,Bahamas Mobile,0.1671,Increase,8th June 2013
1242447,Bahamas Mobile,0.1671,Increase,8th June 2013
1242448,Bahamas Mobile,0.1671,Increase,8th June 2013
1242449,Bahamas Mobile,0.1671,Increase,8th June 2013
1242451,Bahamas Mobile,0.1671,Increase,8th June 2013
1242452,Bahamas Mobile,0.1671,Increase,8th June 2013
1242453,Bahamas Mobile,0.1671,Increase,8th June 2013
1242454,Bahamas Mobile,0.1671,Increase,8th June 2013
1242455,Bahamas Mobile,0.1671,Increase,8th June 2013
1242456,Bahamas Mobile,0.1671,Increase,8th June 2013
1242457,Bahamas Mobile,0.1671,Increase,8th June 2013
1242458,Bahamas Mobile,0.1671,Increase,8th June 2013
