Prefix,Destination Name,Rate(USD)
1242431,Bahamas Mobile,0.1478
1242432,Bahamas Mobile,0.1478
1242433,Bahamas Mobile,0.1478
1242434,Bahamas Mobile,0.1478
1242435,Bahamas Mobile,0.1478
1242436,Bahamas Mobile,0.1478
1242437,Bahamas Mobile,0.1478
1242438,Bahamas Mobile,0.1478
1242439,Bahamas Mobile,0.1478
1242441,Bahamas Mobile,0.1478
1242442,Bahamas Mobile,0.1478
1242443,Bahamas Mobile,0.1478
1242445,Bahamas Mobile,0.1478
1242446,Bahamas Mobile,0.1478
1242447,Bahamas Mobile,0.1478
1242448,Bahamas Mobile,0.1478
1242449,Bahamas Mobile,0.1478
1242451,Bahamas Mobile,0.1478
1242452,Bahamas Mobile,0.1478
1242453,Bahamas Mobile,0.1478
1242454,Bahamas Mobile,0.1478
1242455,Bahamas Mobile,0.1478
1242456,Bahamas Mobile,0.1478
1242457,Bahamas Mobile,0.1478
1242458,Bahamas Mobile,0.1478
1242462,Bahamas Mobile,0.1478
1242463,Bahamas Mobile,0.1478
1242464,Bahamas Mobile,0.1478
1242465,Bahamas Mobile,0.1478
1242466,Bahamas Mobile,0.1478
1242467,Bahamas Mobile,0.1478
1242468,Bahamas Mobile,0.1478
1242470,Bahamas Mobile,0.1478
1242471,Bahamas Mobile,0.1478
1242472,Bahamas Mobile,0.1478
1242473,Bahamas Mobile,0.1478
1242474,Bahamas Mobile,0.1478
1242475,Bahamas Mobile,0.1478
1242476,Bahamas Mobile,0.1478
1242477,Bahamas Mobile,0.1478
1242478,Bahamas Mobile,0.1478
1242479,Bahamas Mobile,0.1478
1242481,Bahamas Mobile,0.1478
1242524,Bahamas Mobile,0.1478
1242525,Bahamas Mobile,0.1478
1242533,Bahamas Mobile,0.1478
1242535,Bahamas Mobile,0.1478
1242544,Bahamas Mobile,0.1478
1242551,Bahamas Mobile,0.1478
1242552,Bahamas Mobile,0.1478
1242553,Bahamas Mobile,0.1478
1242554,Bahamas Mobile,0.1478
1242556,Bahamas Mobile,0.1478
1242557,Bahamas Mobile,0.1478
1242558,Bahamas Mobile,0.1478
1242559,Bahamas Mobile,0.1478
1242565,Bahamas Mobile,0.1478
1242577,Bahamas Mobile,0.1478
1242636,Bahamas Mobile,0.1478
1242646,Bahamas Mobile,0.1478
1242727,Bahamas Mobile,0.1478
1242,Bahamas Other,0.0634
97377,Bahrain Mena Telecom Wimax,0.0647
97331,Bahrain Mobile,0.06
97332,Bahrain Mobile,0.06
973383,Bahrain Mobile,0.06
973384,Bahrain Mobile,0.06
973388,Bahrain Mobile,0.06
97339,Bahrain Mobile,0.06
97336,Bahrain Mtc Mobile,0.0639
97337,Bahrain Mtc Mobile,0.0639
973663,Bahrain Mtc Mobile,0.0639
973666,Bahrain Mtc Mobile,0.0639
973669,Bahrain Mtc Mobile,0.0639
973,Bahrain Other,0.0356
97333,Bahrain Viva Mobile,0.06
973340,Bahrain Viva Mobile,0.06
973341,Bahrain Viva Mobile,0.06
973343,Bahrain Viva Mobile,0.06
973344,Bahrain Viva Mobile,0.06
973345,Bahrain Viva Mobile,0.06
97335,Bahrain Viva Mobile,0.06
9736300,Bahrain Viva Mobile,0.06
9736333,Bahrain Viva Mobile,0.06
9736361,Bahrain Viva Mobile,0.06
9736366,Bahrain Viva Mobile,0.06
88031,Bangladesh Chittagong,0.025
8802,Bangladesh Dhaka,0.025
880666,Bangladesh Dhaka,0.025
8801,Bangladesh Mobile,0.025
880,Bangladesh Other,0.025
124685,Barbados Digicel Mobile,0.2001
1246256,Barbados Digicel Mobile,0.2001
1246257,Barbados Digicel Mobile,0.2001
1246258,Barbados Digicel Mobile,0.2001
1246259,Barbados Digicel Mobile,0.2001
124626,Barbados Digicel Mobile,0.2001
124682,Barbados Digicel Mobile,0.2001
124683,Barbados Digicel Mobile,0.2001
124684,Barbados Digicel Mobile,0.2001
124623,Barbados Mobile,0.1908
124624,Barbados Mobile,0.1908
1246250,Barbados Mobile,0.1908
1246251,Barbados Mobile,0.1908
1246252,Barbados Mobile,0.1908
1246253,Barbados Mobile,0.1908
1246254,Barbados Mobile,0.1908
1246255,Barbados Mobile,0.1908
1246,Barbados Other,0.1176
37517,Belarus Minsk,0.2817
375255,Belarus Mobile,0.2817
375256,Belarus Mobile,0.2817
375257,Belarus Mobile,0.2817
375259,Belarus Mobile,0.2817
37529,Belarus Mobile,0.2817
37544,Belarus Mobile,0.2817
375292,Belarus Mts Mobile,0.2817
375295,Belarus Mts Mobile,0.2817
375297,Belarus Mts Mobile,0.2817
375298,Belarus Mts Mobile,0.2817
37533,Belarus Mts Mobile,0.2817
375,Belarus Other,0.2817
375602,Belarus Telematic,0.7196
32483,Belgium Base Mobile,0.0181
32484,Belgium Base Mobile,0.0181
32485,Belgium Base Mobile,0.0181
32486,Belgium Base Mobile,0.0181
32487,Belgium Base Mobile,0.0181
32488,Belgium Base Mobile,0.0181
32489,Belgium Base Mobile,0.0181
32770002,Belgium Base Mobile,0.0181
32463,Belgium Mobile,0.3547
324660,Belgium Mobile,0.3547
324661,Belgium Mobile,0.3547
324662,Belgium Mobile,0.3547
324665,Belgium Mobile,0.3547
324666,Belgium Mobile,0.3547
324667,Belgium Mobile,0.3547
324669,Belgium Mobile,0.3547
324681,Belgium Mobistar Mobile,0.0181
324682,Belgium Mobistar Mobile,0.0181
324683,Belgium Mobistar Mobile,0.0181
3249,Belgium Mobistar Mobile,0.0181
32770005,Belgium Mobistar Mobile,0.0181
32,Belgium Other,0.0117
32460,Belgium Proximus Mobile,0.0179
3247,Belgium Proximus Mobile,0.0179
32770001,Belgium Proximus Mobile,0.0179
3270,Belgium Special,0.0444
5016,Belize Mobile,0.1942
501,Belize Other,0.196
22992,Benin Bell Benin Mobile,0.195
22993,Benin Bell Benin Mobile,0.195
22968,Benin Globacom Mobile,0.1996
22998,Benin Globacom Mobile,0.1996
22999,Benin Globacom Mobile,0.1996
22990,Benin Libercom Mobile,0.195
22964,Benin Moov Mobile,0.1938
22965,Benin Moov Mobile,0.1938
22994,Benin Moov Mobile,0.1938
22995,Benin Moov Mobile,0.1938
22966,Benin Mtn Mobile,0.1939
22967,Benin Mtn Mobile,0.1939
22996,Benin Mtn Mobile,0.1939
22997,Benin Mtn Mobile,0.1939
22961,Benin Mtn Mobile,0.1939
229,Benin Other,0.195
14413,Bermuda Mobile,0.0245
144150,Bermuda Mobile,0.0245
144151,Bermuda Mobile,0.0245
144152,Bermuda Mobile,0.0245
144153,Bermuda Mobile,0.0245
144159,Bermuda Mobile,0.0245
14417,Bermuda Mobile,0.0245
1441,Bermuda Other,0.0242
97516,Bhutan Mobile,0.0679
97517,Bhutan Mobile,0.0679
97577,Bhutan Mobile,0.0679
975,Bhutan Other,0.048
5914400,Bolivia Cochabamba,0.0878
5914401,Bolivia Cochabamba,0.0878
5914402,Bolivia Cochabamba,0.0878
5914403,Bolivia Cochabamba,0.0878
5914404,Bolivia Cochabamba,0.0878
5914405,Bolivia Cochabamba,0.0878
5914406,Bolivia Cochabamba,0.0878
591441,Bolivia Cochabamba,0.0878
591442,Bolivia Cochabamba,0.0878
591443,Bolivia Cochabamba,0.0878
591444,Bolivia Cochabamba,0.0878
591445,Bolivia Cochabamba,0.0878
591446,Bolivia Cochabamba,0.0878
591447,Bolivia Cochabamba,0.0878
591448,Bolivia Cochabamba,0.0878
591449,Bolivia Cochabamba,0.0878
59167,Bolivia Entel Mobile,0.1483
59168,Bolivia Entel Mobile,0.1483
59171,Bolivia Entel Mobile,0.1483
59172,Bolivia Entel Mobile,0.1483
59173,Bolivia Entel Mobile,0.1483
59174,Bolivia Entel Mobile,0.1483
5912500,Bolivia Equal Access,0.0881
5912510,Bolivia Equal Access,0.0881
5912511,Bolivia Equal Access,0.0881
5912512,Bolivia Equal Access,0.0881
59125131,Bolivia Equal Access,0.0881
5912514,Bolivia Equal Access,0.0881
59125176,Bolivia Equal Access,0.0881
59125177,Bolivia Equal Access,0.0881
59125188,Bolivia Equal Access,0.0881
59125189,Bolivia Equal Access,0.0881
59125190,Bolivia Equal Access,0.0881
59125191,Bolivia Equal Access,0.0881
591251990,Bolivia Equal Access,0.0881
591251991,Bolivia Equal Access,0.0881
591251992,Bolivia Equal Access,0.0881
591251993,Bolivia Equal Access,0.0881
591251994,Bolivia Equal Access,0.0881
5912520,Bolivia Equal Access,0.0881
5912521,Bolivia Equal Access,0.0881
5912522,Bolivia Equal Access,0.0881
5912523,Bolivia Equal Access,0.0881
5912524,Bolivia Equal Access,0.0881
5912525,Bolivia Equal Access,0.0881
5912526,Bolivia Equal Access,0.0881
5912527,Bolivia Equal Access,0.0881
5912528,Bolivia Equal Access,0.0881
59125291,Bolivia Equal Access,0.0881
59125292,Bolivia Equal Access,0.0881
59125293,Bolivia Equal Access,0.0881
59125294,Bolivia Equal Access,0.0881
59125295,Bolivia Equal Access,0.0881
59125296,Bolivia Equal Access,0.0881
59125297,Bolivia Equal Access,0.0881
59125298,Bolivia Equal Access,0.0881
59125299,Bolivia Equal Access,0.0881
59125300,Bolivia Equal Access,0.0881
59125301,Bolivia Equal Access,0.0881
59125303,Bolivia Equal Access,0.0881
59125304,Bolivia Equal Access,0.0881
59125305,Bolivia Equal Access,0.0881
59125306,Bolivia Equal Access,0.0881
59125307,Bolivia Equal Access,0.0881
59125308,Bolivia Equal Access,0.0881
59125309,Bolivia Equal Access,0.0881
59125310,Bolivia Equal Access,0.0881
59125311,Bolivia Equal Access,0.0881
59125312,Bolivia Equal Access,0.0881
59125313,Bolivia Equal Access,0.0881
59125314,Bolivia Equal Access,0.0881
5912600,Bolivia Equal Access,0.0881
59126052,Bolivia Equal Access,0.0881
59126053,Bolivia Equal Access,0.0881
5912610,Bolivia Equal Access,0.0881
5912612,Bolivia Equal Access,0.0881
59126130,Bolivia Equal Access,0.0881
59126131,Bolivia Equal Access,0.0881
5912614,Bolivia Equal Access,0.0881
59126178,Bolivia Equal Access,0.0881
59126179,Bolivia Equal Access,0.0881
5912618,Bolivia Equal Access,0.0881
59126190,Bolivia Equal Access,0.0881
59126191,Bolivia Equal Access,0.0881
59126211,Bolivia Equal Access,0.0881
59126212,Bolivia Equal Access,0.0881
5912622,Bolivia Equal Access,0.0881
5912623,Bolivia Equal Access,0.0881
5912624,Bolivia Equal Access,0.0881
5912625,Bolivia Equal Access,0.0881
5912626,Bolivia Equal Access,0.0881
5912627,Bolivia Equal Access,0.0881
5912628,Bolivia Equal Access,0.0881
59126310,Bolivia Equal Access,0.0881
59126311,Bolivia Equal Access,0.0881
59126312,Bolivia Equal Access,0.0881
59126313,Bolivia Equal Access,0.0881
59126314,Bolivia Equal Access,0.0881
59134150,Bolivia Equal Access,0.0881
59134151,Bolivia Equal Access,0.0881
5913420,Bolivia Equal Access,0.0881
5913421,Bolivia Equal Access,0.0881
59134220,Bolivia Equal Access,0.0881
59134221,Bolivia Equal Access,0.0881
5913462,Bolivia Equal Access,0.0881
5913463,Bolivia Equal Access,0.0881
5913464,Bolivia Equal Access,0.0881
5913465,Bolivia Equal Access,0.0881
5913466,Bolivia Equal Access,0.0881
5913467,Bolivia Equal Access,0.0881
59134710,Bolivia Equal Access,0.0881
59134711,Bolivia Equal Access,0.0881
59134712,Bolivia Equal Access,0.0881
59134713,Bolivia Equal Access,0.0881
59134714,Bolivia Equal Access,0.0881
59138310,Bolivia Equal Access,0.0881
59138311,Bolivia Equal Access,0.0881
59138312,Bolivia Equal Access,0.0881
59138313,Bolivia Equal Access,0.0881
59138314,Bolivia Equal Access,0.0881
5913842,Bolivia Equal Access,0.0881
59138439,Bolivia Equal Access,0.0881
5913844,Bolivia Equal Access,0.0881
5913845,Bolivia Equal Access,0.0881
5913846,Bolivia Equal Access,0.0881
5913847,Bolivia Equal Access,0.0881
5913850,Bolivia Equal Access,0.0881
5914600,Bolivia Equal Access,0.0881
5914610,Bolivia Equal Access,0.0881
5914611,Bolivia Equal Access,0.0881
5914612,Bolivia Equal Access,0.0881
59146130,Bolivia Equal Access,0.0881
59146131,Bolivia Equal Access,0.0881
5914614,Bolivia Equal Access,0.0881
5914618,Bolivia Equal Access,0.0881
59146190,Bolivia Equal Access,0.0881
59146191,Bolivia Equal Access,0.0881
5914620,Bolivia Equal Access,0.0881
5914621,Bolivia Equal Access,0.0881
5914622,Bolivia Equal Access,0.0881
5914624,Bolivia Equal Access,0.0881
59146310,Bolivia Equal Access,0.0881
59146311,Bolivia Equal Access,0.0881
59146312,Bolivia Equal Access,0.0881
59146313,Bolivia Equal Access,0.0881
59146314,Bolivia Equal Access,0.0881
5914641,Bolivia Equal Access,0.0881
5914642,Bolivia Equal Access,0.0881
5914643,Bolivia Equal Access,0.0881
5914644,Bolivia Equal Access,0.0881
5914645,Bolivia Equal Access,0.0881
5914646,Bolivia Equal Access,0.0881
5914648,Bolivia Equal Access,0.0881
59146510,Bolivia Equal Access,0.0881
59146511,Bolivia Equal Access,0.0881
59146512,Bolivia Equal Access,0.0881
59146513,Bolivia Equal Access,0.0881
59146514,Bolivia Equal Access,0.0881
5914661,Bolivia Equal Access,0.0881
5914662,Bolivia Equal Access,0.0881
5914663,Bolivia Equal Access,0.0881
5914664,Bolivia Equal Access,0.0881
5914665,Bolivia Equal Access,0.0881
5914666,Bolivia Equal Access,0.0881
5914667,Bolivia Equal Access,0.0881
5914668,Bolivia Equal Access,0.0881
5914676,Bolivia Equal Access,0.0881
5914690,Bolivia Equal Access,0.0881
5914691,Bolivia Equal Access,0.0881
5914692,Bolivia Equal Access,0.0881
59146930,Bolivia Equal Access,0.0881
59146931,Bolivia Equal Access,0.0881
5914694,Bolivia Equal Access,0.0881
59146950,Bolivia Equal Access,0.0881
59146951,Bolivia Equal Access,0.0881
59122,Bolivia La Paz,0.087
5917,Bolivia Mobile,0.1276
59160,Bolivia Nuevatel Mobile,0.1382
59165,Bolivia Nuevatel Mobile,0.1382
59170,Bolivia Nuevatel Mobile,0.1382
59179,Bolivia Nuevatel Mobile,0.1382
591,Bolivia Other,0.1712
59122133,Bolivia Rural,0.1712
59122134,Bolivia Rural,0.1712
59122135,Bolivia Rural,0.1712
59122136,Bolivia Rural,0.1712
59122137,Bolivia Rural,0.1712
59122138,Bolivia Rural,0.1712
59122139,Bolivia Rural,0.1712
59122566,Bolivia Rural,0.1712
59122567,Bolivia Rural,0.1712
59122568,Bolivia Rural,0.1712
59122569,Bolivia Rural,0.1712
59122570,Bolivia Rural,0.1712
59122598,Bolivia Rural,0.1712
59122599,Bolivia Rural,0.1712
59122755,Bolivia Rural,0.1712
59122756,Bolivia Rural,0.1712
59122757,Bolivia Rural,0.1712
59122758,Bolivia Rural,0.1712
59122759,Bolivia Rural,0.1712
59122875,Bolivia Rural,0.1712
59122876,Bolivia Rural,0.1712
59122877,Bolivia Rural,0.1712
59122878,Bolivia Rural,0.1712
59122879,Bolivia Rural,0.1712
59122895,Bolivia Rural,0.1712
59122896,Bolivia Rural,0.1712
59122897,Bolivia Rural,0.1712
59122898,Bolivia Rural,0.1712
59122899,Bolivia Rural,0.1712
5912820,Bolivia Rural,0.1712
5912821,Bolivia Rural,0.1712
59128232,Bolivia Rural,0.1712
59128233,Bolivia Rural,0.1712
59128234,Bolivia Rural,0.1712
5912824,Bolivia Rural,0.1712
59128257,Bolivia Rural,0.1712
59128350,Bolivia Rural,0.1712
5912839,Bolivia Rural,0.1712
5912862,Bolivia Rural,0.1712
59128702,Bolivia Rural,0.1712
59128710,Bolivia Rural,0.1712
59128711,Bolivia Rural,0.1712
59128712,Bolivia Rural,0.1712
59128713,Bolivia Rural,0.1712
59128714,Bolivia Rural,0.1712
59128720,Bolivia Rural,0.1712
59128721,Bolivia Rural,0.1712
59128731,Bolivia Rural,0.1712
59128740,Bolivia Rural,0.1712
5912875,Bolivia Rural,0.1712
5912878,Bolivia Rural,0.1712
5912879,Bolivia Rural,0.1712
59133133,Bolivia Rural,0.1712
59133134,Bolivia Rural,0.1712
59133135,Bolivia Rural,0.1712
59133136,Bolivia Rural,0.1712
59133137,Bolivia Rural,0.1712
59133138,Bolivia Rural,0.1712
5913323,Bolivia Rural,0.1712
59133736,Bolivia Rural,0.1712
59133737,Bolivia Rural,0.1712
591338230,Bolivia Rural,0.1712
591338232,Bolivia Rural,0.1712
591338239,Bolivia Rural,0.1712
591338842,Bolivia Rural,0.1712
591338843,Bolivia Rural,0.1712
59134100,Bolivia Rural,0.1712
59134102,Bolivia Rural,0.1712
59136477,Bolivia Rural,0.1712
59139236,Bolivia Rural,0.1712
59139237,Bolivia Rural,0.1712
59139243,Bolivia Rural,0.1712
59139249,Bolivia Rural,0.1712
5913925,Bolivia Rural,0.1712
5913927,Bolivia Rural,0.1712
59139317,Bolivia Rural,0.1712
59139318,Bolivia Rural,0.1712
59139319,Bolivia Rural,0.1712
59139322,Bolivia Rural,0.1712
5913934,Bolivia Rural,0.1712
5913935,Bolivia Rural,0.1712
59139375,Bolivia Rural,0.1712
59139376,Bolivia Rural,0.1712
59139422,Bolivia Rural,0.1712
5913944,Bolivia Rural,0.1712
5913946,Bolivia Rural,0.1712
59139480,Bolivia Rural,0.1712
59139482,Bolivia Rural,0.1712
5913950,Bolivia Rural,0.1712
5913952,Bolivia Rural,0.1712
59139532,Bolivia Rural,0.1712
59139542,Bolivia Rural,0.1712
59139624,Bolivia Rural,0.1712
59139629,Bolivia Rural,0.1712
59139635,Bolivia Rural,0.1712
59139643,Bolivia Rural,0.1712
59139656,Bolivia Rural,0.1712
59139658,Bolivia Rural,0.1712
59139722,Bolivia Rural,0.1712
59139735,Bolivia Rural,0.1712
59139742,Bolivia Rural,0.1712
59139762,Bolivia Rural,0.1712
59139763,Bolivia Rural,0.1712
59139782,Bolivia Rural,0.1712
59139783,Bolivia Rural,0.1712
59139792,Bolivia Rural,0.1712
59139802,Bolivia Rural,0.1712
59139831,Bolivia Rural,0.1712
5913988,Bolivia Rural,0.1712
59144133,Bolivia Rural,0.1712
59144134,Bolivia Rural,0.1712
59144135,Bolivia Rural,0.1712
59144136,Bolivia Rural,0.1712
59144137,Bolivia Rural,0.1712
59144138,Bolivia Rural,0.1712
59144139,Bolivia Rural,0.1712
5914434,Bolivia Rural,0.1712
5914438,Bolivia Rural,0.1712
5914457,Bolivia Rural,0.1712
5914477,Bolivia Rural,0.1712
5914478,Bolivia Rural,0.1712
59144825,Bolivia Rural,0.1712
59144826,Bolivia Rural,0.1712
59144827,Bolivia Rural,0.1712
59144828,Bolivia Rural,0.1712
59144829,Bolivia Rural,0.1712
59144885,Bolivia Rural,0.1712
59144886,Bolivia Rural,0.1712
59144887,Bolivia Rural,0.1712
59144888,Bolivia Rural,0.1712
59144889,Bolivia Rural,0.1712
59144902,Bolivia Rural,0.1712
59144910,Bolivia Rural,0.1712
59144911,Bolivia Rural,0.1712
59144912,Bolivia Rural,0.1712
59144913,Bolivia Rural,0.1712
59144914,Bolivia Rural,0.1712
59144920,Bolivia Rural,0.1712
59144921,Bolivia Rural,0.1712
59144931,Bolivia Rural,0.1712
5914494,Bolivia Rural,0.1712
5914496,Bolivia Rural,0.1712
5914497,Bolivia Rural,0.1712
5914498,Bolivia Rural,0.1712
5914499,Bolivia Rural,0.1712
59133,Bolivia Santa Cruz,0.0879
591340,Bolivia Santa Cruz,0.0879
591364,Bolivia Santa Cruz,0.0879
591392,Bolivia Santa Cruz,0.0879
591393,Bolivia Santa Cruz,0.0879
591395,Bolivia Santa Cruz,0.0879
591396,Bolivia Santa Cruz,0.0879
59169,Bolivia Telecel Mobile,0.1519
59175,Bolivia Telecel Mobile,0.1519
59176,Bolivia Telecel Mobile,0.1519
59177,Bolivia Telecel Mobile,0.1519
59178,Bolivia Telecel Mobile,0.1519
3876031,Bosnia & Herzegovina Bh Mobile,0.2228
3876032,Bosnia & Herzegovina Bh Mobile,0.2228
3876033,Bosnia & Herzegovina Bh Mobile,0.2228
3876034,Bosnia & Herzegovina Bh Mobile,0.2228
3876038,Bosnia & Herzegovina Bh Mobile,0.2228
3876039,Bosnia & Herzegovina Bh Mobile,0.2228
38761,Bosnia & Herzegovina Bh Mobile,0.2228
38762,Bosnia & Herzegovina Bh Mobile,0.2228
38763,Bosnia & Herzegovina Ht Eronet (Mostar) Mobile,0.2968
38764,Bosnia & Herzegovina Ht Eronet (Mostar) Mobile,0.2968
3873049,Bosnia & Herzegovina Mostar,0.1037
3873064,Bosnia & Herzegovina Mostar,0.1037
3873065,Bosnia & Herzegovina Mostar,0.1037
3873070,Bosnia & Herzegovina Mostar,0.1037
3873071,Bosnia & Herzegovina Mostar,0.1037
3873073,Bosnia & Herzegovina Mostar,0.1037
3873079,Bosnia & Herzegovina Mostar,0.1037
3873080,Bosnia & Herzegovina Mostar,0.1037
3873087,Bosnia & Herzegovina Mostar,0.1037
387317,Bosnia & Herzegovina Mostar,0.1037
3873288,Bosnia & Herzegovina Mostar,0.1037
3873289,Bosnia & Herzegovina Mostar,0.1037
38733648,Bosnia & Herzegovina Mostar,0.1037
38733901,Bosnia & Herzegovina Mostar,0.1037
38734,Bosnia & Herzegovina Mostar,0.1037
38735901,Bosnia & Herzegovina Mostar,0.1037
3873631,Bosnia & Herzegovina Mostar,0.1037
3873632,Bosnia & Herzegovina Mostar,0.1037
3873633,Bosnia & Herzegovina Mostar,0.1037
3873634,Bosnia & Herzegovina Mostar,0.1037
3873635,Bosnia & Herzegovina Mostar,0.1037
3873637,Bosnia & Herzegovina Mostar,0.1037
3873638,Bosnia & Herzegovina Mostar,0.1037
3873639,Bosnia & Herzegovina Mostar,0.1037
3873644,Bosnia & Herzegovina Mostar,0.1037
3873664,Bosnia & Herzegovina Mostar,0.1037
3873665,Bosnia & Herzegovina Mostar,0.1037
3873677,Bosnia & Herzegovina Mostar,0.1037
3873678,Bosnia & Herzegovina Mostar,0.1037
3873680,Bosnia & Herzegovina Mostar,0.1037
3873681,Bosnia & Herzegovina Mostar,0.1037
3873682,Bosnia & Herzegovina Mostar,0.1037
3873685,Bosnia & Herzegovina Mostar,0.1037
3873686,Bosnia & Herzegovina Mostar,0.1037
3873687,Bosnia & Herzegovina Mostar,0.1037
3873688,Bosnia & Herzegovina Mostar,0.1037
3873689,Bosnia & Herzegovina Mostar,0.1037
38737901,Bosnia & Herzegovina Mostar,0.1037
3873938,Bosnia & Herzegovina Mostar,0.1037
3873966,Bosnia & Herzegovina Mostar,0.1037
3873967,Bosnia & Herzegovina Mostar,0.1037
3873968,Bosnia & Herzegovina Mostar,0.1037
3873969,Bosnia & Herzegovina Mostar,0.1037
3873970,Bosnia & Herzegovina Mostar,0.1037
3873971,Bosnia & Herzegovina Mostar,0.1037
3873983,Bosnia & Herzegovina Mostar,0.1037
